品规ID,档位,订足面,订足率,订单满足率,订购率,上期策略,总户数,订购量,需求量,投放量,品规名
6901028155618,九档,1,0.5,1,0.002298851,2,870,2,2,4,泰山(好好学习)
6901028155618,八档,1,0.5,1,0.003141361,2,955,3,3,6,泰山(好好学习)
6901028155618,二十三档,0.958333333,0.770833333,0.880952381,0.036036036,2,666,37,42,48,泰山(好好学习)
6901028155618,十档,0.666666667,0.5,0.75,0.003567182,2,841,3,4,6,泰山(好好学习)
6901028155618,三十档,0.789473684,0.736842105,0.868217054,0.077079108,4,493,112,129,152,泰山(好好学习)
6901028155618,二十九档,0.929824561,0.49122807,0.903225806,0.086363636,4,660,112,124,228,泰山(好好学习)
6901028155618,十五档,0.928571429,0.589285714,0.891891892,0.014560582,2,1923,33,37,56,泰山(好好学习)
6901028155618,四档,1,0.5,1,0.001201923,2,832,1,1,2,泰山(好好学习)
6901028155618,三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,泰山(好好学习)
6901028155618,十三档,0.857142857,0.571428571,0.888888889,0.007352941,2,1904,16,18,28,泰山(好好学习)
6901028155618,十二档,1,0.5625,1,0.005449591,2,1468,9,9,16,泰山(好好学习)
6901028155618,十一档,0.8,0.5,0.833333333,0.003138732,2,1593,5,6,10,泰山(好好学习)
6901028155618,十八档,1,0.730769231,1,0.019607843,2,1326,38,38,52,泰山(好好学习)
6901028155618,十七档,0.954545455,0.727272727,0.96969697,0.013521819,2,1627,32,33,44,泰山(好好学习)
6901028155618,十六档,0.967741935,0.629032258,0.951219512,0.015889288,2,1951,39,41,62,泰山(好好学习)
6901028155618,十九档,0.941176471,0.588235294,0.952380952,0.015711645,2,1082,20,21,34,泰山(好好学习)
6901028155618,七档,0.333333333,0.5,0.375,0.00295858,2,1014,3,8,6,泰山(好好学习)
6901028155618,六档,0.666666667,0.5,0.75,0.003246753,2,924,3,4,6,泰山(好好学习)
6901028155618,二档,1,0.5,1,0.003194888,2,626,2,2,4,泰山(好好学习)
6901028155618,一档,1,0.5,1,0.000392773,2,2546,1,1,2,泰山(好好学习)
6901028155618,五档,0.857142857,0.5,0.875,0.0078125,2,896,7,8,14,泰山(好好学习)
6901028156608,二十档,0.915816327,0.570153061,0.917864476,0.345984113,4,1133,894,974,1568,泰山(白将细支)
6901028156608,二十四档,0.894039735,0.696192053,0.839321357,0.5,4,604,841,1002,1208,泰山(白将细支)
6901028156608,三十档,0.871900826,0.814738292,0.851691865,0.490872211,6,493,1183,1389,1452,泰山(白将细支)
6901028156608,十七档,0.95443038,0.659915612,0.932061979,0.242778119,3,1627,782,839,1185,泰山(白将细支)
6901028156608,二十九档,0.874659401,0.76657584,0.880542514,0.556060606,6,660,1688,1917,2202,泰山(白将细支)
6901028156608,二十八档,0.861878453,0.627992634,0.909333333,0.555214724,6,326,682,750,1086,泰山(白将细支)
6901028156608,二十七档,0.918032787,0.679781421,0.897546898,0.531976744,5,344,622,693,915,泰山(白将细支)
6901028156608,二十六档,0.872576177,0.629916898,0.881395349,0.53880597,5,670,1137,1290,1805,泰山(白将细支)
6901028156608,二十五档,0.891304348,0.569565217,0.95620438,0.58974359,5,78,131,137,230,泰山(白将细支)
6901028156608,十一档,0.924657534,0.525114155,0.927419355,0.091650973,3,1593,230,248,438,泰山(白将细支)
6901028156608,二十三档,0.911864407,0.637288136,0.884705882,0.442942943,4,666,752,850,1180,泰山(白将细支)
6901028156608,二十二档,0.904153355,0.632587859,0.859002169,0.41292876,4,758,792,922,1252,泰山(白将细支)
6901028156608,二十一档,0.948275862,0.590517241,0.89076723,0.37613489,4,771,685,769,1160,泰山(白将细支)
6901028156608,九档,0.965517241,0.775862069,0.967741935,0.066666667,2,870,90,93,116,泰山(白将细支)
6901028156608,十九档,0.914705882,0.696078431,0.929319372,0.314232902,3,1082,710,764,1020,泰山(白将细支)
6901028156608,十八档,0.935732648,0.716366752,0.915662651,0.293363499,3,1326,836,913,1167,泰山(白将细支)
6901028156608,六档,0.926829268,0.780487805,0.914285714,0.044372294,2,924,64,70,82,泰山(白将细支)
6901028156608,十六档,0.966019417,0.628640777,0.959259259,0.211173757,3,1951,777,810,1236,泰山(白将细支)
6901028156608,十五档,0.920382166,0.609341826,0.93485342,0.163286531,3,1923,574,614,942,泰山(白将细支)
6901028156608,十四档,0.945454545,0.6,0.939873418,0.154061625,3,1071,297,316,495,泰山(白将细支)
6901028156608,十三档,0.943478261,0.555072464,0.890697674,0.120798319,3,1904,383,430,690,泰山(白将细支)
6901028156608,十二档,0.918518519,0.535802469,0.919491525,0.091961853,3,1468,217,236,405,泰山(白将细支)
6901028156608,五档,0.87755102,0.795918367,0.866666667,0.0546875,2,896,78,90,98,泰山(白将细支)
6901028156608,八档,0.857142857,0.806122449,0.831578947,0.051308901,2,955,79,95,98,泰山(白将细支)
6901028156608,七档,0.914893617,0.776595745,0.924050633,0.046351085,2,1014,73,79,94,泰山(白将细支)
6901028156608,十档,0.939393939,0.787878788,0.866666667,0.078478002,2,841,104,120,132,泰山(白将细支)
6901028156608,一档,0.833333333,0.666666667,0.888888889,0.002356638,2,2546,8,9,12,泰山(白将细支)
6901028156608,四档,1,0.761904762,1,0.025240385,2,832,32,32,42,泰山(白将细支)
6901028156608,三档,1,0.791666667,1,0.016021362,2,749,19,19,24,泰山(白将细支)
6901028156608,二档,1,0.7,1,0.00798722,2,626,7,7,10,泰山(白将细支)
6901028156752,三档,1,0.785714286,1,0.009345794,2,749,11,11,14,泰山(东方)
6901028156752,二十一档,0.8996139,0.457528958,0.871323529,0.335927367,4,771,474,544,1036,泰山(东方)
6901028156752,二档,1,0.8125,1,0.012779553,2,626,13,13,16,泰山(东方)
6901028156752,二十八档,0.901960784,0.567538126,0.871237458,0.469325153,6,326,521,598,918,泰山(东方)
6901028156752,三十档,0.940540541,0.728828829,0.84358707,0.37525355,6,493,809,959,1110,泰山(东方)
6901028156752,二十九档,0.860627178,0.714866434,0.828398385,0.434848485,6,660,1231,1486,1722,泰山(东方)
6901028156752,二十四档,0.889361702,0.536170213,0.892035398,0.389072848,4,604,504,565,940,泰山(东方)
6901028156752,二十三档,0.923371648,0.482758621,0.895204263,0.391891892,4,666,504,563,1044,泰山(东方)
6901028156752,二十二档,0.867132867,0.45979021,0.845659164,0.377308707,4,758,526,622,1144,泰山(东方)
6901028156752,九档,0.975609756,0.780487805,0.984615385,0.047126437,2,870,64,65,82,泰山(东方)
6901028156752,二十档,0.901785714,0.848214286,0.871559633,0.296557811,2,1133,570,654,672,泰山(东方)
6901028156752,十九档,0.876363636,0.838181818,0.818827709,0.254158965,2,1082,461,563,550,泰山(东方)
6901028156752,十八档,0.901360544,0.807823129,0.840707965,0.221719457,2,1326,475,565,588,泰山(东方)
6901028156752,十七档,0.917808219,0.801369863,0.886363636,0.17947142,2,1627,468,528,584,泰山(东方)
6901028156752,十六档,0.893238434,0.765124555,0.853174603,0.144028703,2,1951,430,504,562,泰山(东方)
6901028156752,十五档,0.898148148,0.787037037,0.845771144,0.112324493,2,1923,340,402,432,泰山(东方)
6901028156752,二十七档,0.859872611,0.577070064,0.822141561,0.456395349,5,344,453,551,785,泰山(东方)
6901028156752,二十六档,0.834920635,0.505396825,0.806484296,0.470149254,5,670,796,987,1575,泰山(东方)
6901028156752,二十五档,0.857142857,0.445714286,0.709090909,0.448717949,5,78,78,110,175,泰山(东方)
6901028156752,十二档,0.922330097,0.752427184,0.922619048,0.070163488,2,1468,155,168,206,泰山(东方)
6901028156752,十一档,0.918918919,0.777027027,0.845588235,0.046453233,2,1593,115,136,148,泰山(东方)
6901028156752,十档,0.948717949,0.730769231,0.95,0.046373365,2,841,57,60,78,泰山(东方)
6901028156752,五档,0.833333333,0.791666667,0.863636364,0.013392857,2,896,19,22,24,泰山(东方)
6901028156752,八档,0.913043478,0.717391304,0.942857143,0.02408377,2,955,33,35,46,泰山(东方)
6901028156752,七档,0.928571429,0.696428571,0.886363636,0.027613412,2,1014,39,44,56,泰山(东方)
6901028156752,六档,0.928571429,0.678571429,0.904761905,0.015151515,2,924,19,21,28,泰山(东方)
6901028156752,四档,1,0.769230769,1,0.015625,2,832,20,20,26,泰山(东方)
6901028156752,十三档,0.930769231,0.796153846,0.892241379,0.068277311,2,1904,207,232,260,泰山(东方)
6901028156752,一档,1,0.833333333,1,0.001178319,2,2546,5,5,6,泰山(东方)
6901028156752,十四档,0.957983193,0.743697479,0.951612903,0.111111111,2,1071,177,186,238,泰山(东方)
6901028156783,二十六档,0.813405797,0.639371981,0.855388593,0.823880597,15,670,5294,6189,8280,泰山(华贵)
6901028156783,二十档,0.820861678,0.652267574,0.798694988,0.778464254,10,1133,5753,7203,8820,泰山(华贵)
6901028156783,十九档,0.851761847,0.59963548,0.889670092,0.760628466,10,1082,4935,5547,8230,泰山(华贵)
6901028156783,二十九档,0.778985507,0.824577295,0.871966794,0.836363636,18,660,8193,9396,9936,泰山(华贵)
6901028156783,二十八档,0.824175824,0.684778185,0.893520977,0.837423313,18,326,3365,3766,4914,泰山(华贵)
6901028156783,二十七档,0.782142857,0.741666667,0.876477209,0.813953488,15,344,3115,3554,4200,泰山(华贵)
6901028156783,二十一档,0.857594937,0.709810127,0.909201459,0.819714656,10,771,4486,4934,6320,泰山(华贵)
6901028156783,二十五档,0.84057971,0.629951691,0.377096588,0.884615385,15,78,652,1729,1035,泰山(华贵)
6901028156783,二十四档,0.83497053,0.732645711,0.903310456,0.842715232,12,604,4475,4954,6108,泰山(华贵)
6901028156783,二十三档,0.831775701,0.661214953,0.888819095,0.803303303,12,666,4245,4776,6420,泰山(华贵)
6901028156783,十二档,0.888418079,0.521421846,0.890273312,0.482288828,6,1468,2215,2488,4248,泰山(华贵)
6901028156783,七档,0.901587302,0.624603175,0.896355353,0.310650888,4,1014,787,878,1260,泰山(华贵)
6901028156783,六档,0.88028169,0.566901408,0.896935933,0.307359307,4,924,644,718,1136,泰山(华贵)
6901028156783,五档,0.903361345,0.56092437,0.935201401,0.265625,4,896,534,571,952,泰山(华贵)
6901028156783,二十二档,0.838709677,0.631989247,0.91265528,0.817941953,12,758,4702,5152,7440,泰山(华贵)
6901028156783,三十档,0.817438692,0.76597033,0.921843687,0.744421907,18,493,5060,5489,6606,泰山(华贵)
6901028156783,十六档,0.879508826,0.555353031,0.922549801,0.667862635,8,1951,5789,6275,10424,泰山(华贵)
6901028156783,十四档,0.870528109,0.532489657,0.882258065,0.548085901,7,1071,2188,2480,4109,泰山(华贵)
6901028156783,十三档,0.876861966,0.570671963,0.882518556,0.528886555,6,1904,3448,3907,6042,泰山(华贵)
6901028156783,八档,0.88252149,0.50773639,0.902240326,0.365445026,5,955,886,982,1745,泰山(华贵)
6901028156783,十一档,0.848322148,0.480089485,0.852941176,0.467671061,6,1593,2146,2516,4470,泰山(华贵)
6901028156783,十档,0.882882883,0.536936937,0.894,0.395957194,5,841,894,1000,1665,泰山(华贵)
6901028156783,九档,0.904624277,0.528323699,0.929806714,0.397701149,5,870,914,983,1730,泰山(华贵)
6901028156783,十八档,0.85338726,0.612290754,0.88574679,0.745852187,9,1326,5450,6153,8901,泰山(华贵)
6901028156783,十七档,0.846788991,0.570846075,0.839077015,0.669944683,9,1627,5600,6674,9810,泰山(华贵)
6901028156783,一档,0.884615385,0.585470085,0.85625,0.030636292,3,2546,137,160,234,泰山(华贵)
6901028156783,二档,0.869158879,0.666666667,0.849206349,0.170926518,3,626,214,252,321,泰山(华贵)
6901028156783,十五档,0.870448772,0.568162574,0.90728221,0.614144566,7,1923,4697,5177,8267,泰山(华贵)
6901028156783,四档,0.888888889,0.532407407,0.8984375,0.259615385,4,832,460,512,864,泰山(华贵)
6901028156783,三档,0.87012987,0.491883117,0.868194842,0.205607477,4,749,303,349,616,泰山(华贵)
6901028157216,一档,0.9375,0.18359375,0.94,0.012568735,8,2546,47,50,256,泰山(宏图)
6901028157216,二档,0.976190476,0.223214286,0.986842105,0.067092652,8,626,75,76,336,泰山(宏图)
6901028157216,二十二档,0.970588235,0.441736695,0.978591374,0.627968338,15,758,3154,3223,7140,泰山(宏图)
6901028157216,二十七档,0.936708861,0.550632911,0.960972018,0.688953488,20,344,2610,2716,4740,泰山(宏图)
6901028157216,三十档,0.947692308,0.602584615,0.928327645,0.659229209,25,493,4896,5274,8125,泰山(宏图)
6901028157216,二十九档,0.942430704,0.626439232,0.955509301,0.710606061,25,660,7345,7687,11725,泰山(宏图)
6901028157216,二十八档,0.938016529,0.501983471,0.975899743,0.742331288,25,326,3037,3112,6050,泰山(宏图)
6901028157216,二十三档,0.978118162,0.490153173,0.981021898,0.686186186,15,666,3360,3425,6855,泰山(宏图)
6901028157216,十档,0.962365591,0.301075269,0.973913043,0.221165279,8,841,448,460,1488,泰山(宏图)
6901028157216,二十一档,0.973084886,0.397101449,0.844685849,0.626459144,15,771,2877,3406,7245,泰山(宏图)
6901028157216,二十档,0.977409639,0.437123494,0.926329787,0.586054722,12,1133,3483,3760,7968,泰山(宏图)
6901028157216,十九档,0.976859504,0.394214876,0.970498474,0.559149723,12,1082,2862,2949,7260,泰山(宏图)
6901028157216,十八档,0.986764706,0.347058824,0.99020979,0.512820513,12,1326,2832,2860,8160,泰山(宏图)
6901028157216,十七档,0.98339719,0.337377607,0.985696517,0.481253841,12,1627,3170,3216,9396,泰山(宏图)
6901028157216,十六档,0.979020979,0.304098679,0.984281672,0.439774475,12,1951,3131,3181,10296,泰山(宏图)
6901028157216,十五档,0.96961326,0.316436464,0.966258962,0.37649506,10,1923,2291,2371,7240,泰山(宏图)
6901028157216,十四档,0.975935829,0.313636364,0.98488665,0.349206349,10,1071,1173,1191,3740,泰山(宏图)
6901028157216,二十六档,0.930327869,0.468442623,0.935926305,0.728358209,20,670,4572,4885,9760,泰山(宏图)
6901028157216,二十五档,0.952380952,0.411111111,0.337239583,0.807692308,20,78,518,1536,1260,泰山(宏图)
6901028157216,二十四档,0.950819672,0.575644028,0.977984085,0.706953642,15,604,3687,3770,6405,泰山(宏图)
6901028157216,十一档,0.966587112,0.252505967,0.965328467,0.263025738,10,1593,1058,1096,4190,泰山(宏图)
6901028157216,六档,0.96350365,0.245437956,0.967625899,0.148268398,8,924,269,278,1096,泰山(宏图)
6901028157216,九档,0.994318182,0.276278409,0.99488491,0.202298851,8,870,389,391,1408,泰山(宏图)
6901028157216,八档,0.941558442,0.230519481,0.940397351,0.161256545,8,955,284,302,1232,泰山(宏图)
6901028157216,七档,0.966442953,0.252516779,0.937694704,0.146942801,8,1014,301,321,1192,泰山(宏图)
6901028157216,十二档,0.983253589,0.253827751,0.987895717,0.284741144,10,1468,1061,1074,4180,泰山(宏图)
6901028157216,五档,0.953846154,0.234615385,0.924242424,0.145089286,8,896,244,264,1040,泰山(宏图)
6901028157216,四档,0.972972973,0.23536036,0.9543379,0.133413462,8,832,209,219,888,泰山(宏图)
6901028157216,三档,0.892307692,0.205769231,0.922413793,0.086782377,8,749,107,116,520,泰山(宏图)
6901028157216,十三档,0.977309562,0.283954619,0.975501114,0.324054622,10,1904,1752,1796,6170,泰山(宏图)
6901028159579,二十九档,0.869402985,0.689054726,0.80934989,0.406060606,6,660,1108,1369,1608,泰山(青秀)
6901028159579,二十八档,0.89261745,0.604026846,0.846394984,0.457055215,6,326,540,638,894,泰山(青秀)
6901028159579,二十七档,0.838028169,0.605633803,0.861723447,0.412790698,5,344,430,499,710,泰山(青秀)
6901028159579,二十一档,0.920318725,0.458167331,0.916334661,0.325551232,4,771,460,502,1004,泰山(青秀)
6901028159579,十档,1,0.759259259,1,0.032104637,2,841,41,41,54,泰山(青秀)
6901028159579,十六档,0.941391941,0.754578755,0.911504425,0.139928242,2,1951,412,452,546,泰山(青秀)
6901028159579,十五档,0.927083333,0.7421875,0.910543131,0.099843994,2,1923,285,313,384,泰山(青秀)
6901028159579,十四档,0.95049505,0.752475248,0.95,0.094304388,2,1071,152,160,202,泰山(青秀)
6901028159579,二十六档,0.849673203,0.494117647,0.834437086,0.456716418,5,670,756,906,1530,泰山(青秀)
6901028159579,二十五档,0.866666667,0.466666667,0.886075949,0.384615385,5,78,70,79,150,泰山(青秀)
6901028159579,二十四档,0.87854251,0.532388664,0.829652997,0.408940397,4,604,526,634,988,泰山(青秀)
6901028159579,二十三档,0.888446215,0.501992032,0.893617021,0.376876877,4,666,504,564,1004,泰山(青秀)
6901028159579,二十二档,0.889795918,0.474489796,0.909980431,0.323218997,4,758,465,511,980,泰山(青秀)
6901028159579,七档,0.952380952,0.642857143,0.931034483,0.020710059,2,1014,27,29,42,泰山(青秀)
6901028159579,二十档,0.895622896,0.856902357,0.319322459,0.262135922,2,1133,509,1594,594,泰山(青秀)
6901028159579,十九档,0.936507937,0.81547619,0.887688985,0.232902033,2,1082,411,463,504,泰山(青秀)
6901028159579,十八档,0.926199262,0.82103321,0.919421488,0.204374057,2,1326,445,484,542,泰山(青秀)
6901028159579,十七档,0.949416342,0.785992218,0.957345972,0.157959435,2,1627,404,422,514,泰山(青秀)
6901028159579,二档,1,0.5,1,0.006389776,2,626,4,4,8,泰山(青秀)
6901028159579,一档,1,0.7,1,0.001963865,2,2546,7,7,10,泰山(青秀)
6901028159579,九档,1,0.714285714,1,0.024137931,2,870,30,30,42,泰山(青秀)
6901028159579,十三档,0.957264957,0.756410256,0.961956522,0.06144958,2,1904,177,184,234,泰山(青秀)
6901028159579,十二档,0.950819672,0.631147541,0.93902439,0.041553134,2,1468,77,82,122,泰山(青秀)
6901028159579,十一档,0.941176471,0.676470588,0.929292929,0.042686755,2,1593,92,99,136,泰山(青秀)
6901028159579,五档,0.95,0.65,0.962962963,0.022321429,2,896,26,27,40,泰山(青秀)
6901028159579,八档,1,0.685185185,1,0.028272251,2,955,37,37,54,泰山(青秀)
6901028159579,三档,1,0.678571429,1,0.018691589,2,749,19,19,28,泰山(青秀)
6901028159579,六档,1,0.675,1,0.021645022,2,924,27,27,40,泰山(青秀)
6901028159579,四档,1,0.571428571,1,0.008413462,2,832,8,8,14,泰山(青秀)
6901028159579,三十档,0.903743316,0.719251337,0.845026178,0.379310345,6,493,807,955,1122,泰山(青秀)
6901028159753,二十六档,0.912317328,0.54157968,0.929253731,0.714925373,12,670,3113,3350,5748,泰山(心悦)
6901028159753,二十七档,0.946938776,0.611564626,0.948812665,0.712209302,12,344,1798,1895,2940,泰山(心悦)
6901028159753,七档,0.96875,0.455729167,0.972222222,0.094674556,4,1014,175,180,384,泰山(心悦)
6901028159753,六档,0.883116883,0.435064935,0.899328859,0.083333333,4,924,134,149,308,泰山(心悦)
6901028159753,二档,0.928571429,0.634920635,0.930232558,0.067092652,3,626,80,86,126,泰山(心悦)
6901028159753,一档,0.945945946,0.540540541,0.967741935,0.0145326,3,2546,60,62,111,泰山(心悦)
6901028159753,三十档,0.847457627,0.823352166,0.873526474,0.718052738,15,493,4372,5005,5310,泰山(心悦)
6901028159753,二十九档,0.900843882,0.69718706,0.909541284,0.718181818,15,660,4957,5450,7110,泰山(心悦)
6901028159753,二十八档,0.931174089,0.560593792,0.962019453,0.757668712,15,326,2077,2159,3705,泰山(心悦)
6901028159753,十二档,0.954022989,0.420689655,0.954782609,0.177792916,5,1468,549,575,1305,泰山(心悦)
6901028159753,十一档,0.906976744,0.398449612,0.904929577,0.161958569,5,1593,514,568,1290,泰山(心悦)
6901028159753,十档,0.959677419,0.485887097,0.95256917,0.14744352,4,841,241,253,496,泰山(心悦)
6901028159753,九档,0.96039604,0.430693069,0.966666667,0.116091954,4,870,174,180,404,泰山(心悦)
6901028159753,八档,0.9375,0.447265625,0.891050584,0.134031414,4,955,229,257,512,泰山(心悦)
6901028159753,二十三档,0.962555066,0.507709251,0.981268625,0.681681682,10,666,2305,2349,4540,泰山(心悦)
6901028159753,二十二档,0.955734406,0.462575453,0.976635514,0.655672823,10,758,2299,2354,4970,泰山(心悦)
6901028159753,五档,0.939759036,0.610441767,0.932515337,0.092633929,3,896,152,163,249,泰山(心悦)
6901028159753,四档,0.913793103,0.568965517,0.647058824,0.069711538,3,832,99,153,174,泰山(心悦)
6901028159753,三档,0.875,0.571428571,0.842105263,0.074766355,3,749,96,114,168,泰山(心悦)
6901028159753,十八档,0.955737705,0.402868852,0.926484449,0.460030166,8,1326,1966,2122,4880,泰山(心悦)
6901028159753,十七档,0.969072165,0.375184094,0.970938542,0.417332514,8,1627,2038,2099,5432,泰山(心悦)
6901028159753,十六档,0.956214689,0.433380414,0.952898551,0.362890825,6,1951,1841,1932,4248,泰山(心悦)
6901028159753,十五档,0.927631579,0.41310307,0.913887204,0.316172647,6,1923,1507,1649,3648,泰山(心悦)
6901028159753,十四档,0.941860465,0.359173127,0.353015873,0.240896359,6,1071,556,1575,1548,泰山(心悦)
6901028159753,十三档,0.948598131,0.429439252,0.945473251,0.224789916,5,1904,919,972,2140,泰山(心悦)
6901028159753,二十五档,0.963636364,0.456060606,0.843137255,0.705128205,12,78,301,357,660,泰山(心悦)
6901028159753,二十四档,0.935714286,0.561666667,0.932411067,0.695364238,10,604,2359,2530,4200,泰山(心悦)
6901028159753,十九档,0.958633094,0.454361511,0.959183673,0.513863216,8,1082,2021,2107,4448,泰山(心悦)
6901028159753,二十一档,0.948497854,0.43583691,0.925706472,0.604409857,10,771,2031,2194,4660,泰山(心悦)
6901028159753,二十档,0.94984326,0.474333856,0.947924824,0.563106796,8,1133,2421,2554,5104,泰山(心悦)
6901028160285,十五档,0.982142857,0.714285714,0.963855422,0.029121165,2,1923,80,83,112,黄金叶(乐途)
6901028160285,十四档,0.95,0.7,0.903225806,0.018674136,2,1071,28,31,40,黄金叶(乐途)
6901028160285,十三档,1,0.685185185,1,0.014180672,2,1904,37,37,54,黄金叶(乐途)
6901028160285,十六档,0.985507246,0.782608696,0.981818182,0.035366479,2,1951,108,110,138,黄金叶(乐途)
6901028160285,二十档,0.961904762,0.771428571,0.964285714,0.092674316,2,1133,162,168,210,黄金叶(乐途)
6901028160285,十九档,0.972222222,0.729166667,0.92920354,0.066543438,2,1082,105,113,144,黄金叶(乐途)
6901028160285,二十二档,0.944954128,0.559633028,0.91959799,0.143799472,3,758,183,199,327,黄金叶(乐途)
6901028160285,二十一档,0.924731183,0.541218638,0.904191617,0.120622568,3,771,151,167,279,黄金叶(乐途)
6901028160285,二档,1,0.75,1,0.003194888,2,626,3,3,4,黄金叶(乐途)
6901028160285,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄金叶(乐途)
6901028160285,二十八档,0.904761905,0.650793651,0.947976879,0.193251534,4,326,164,173,252,黄金叶(乐途)
6901028160285,二十七档,0.9375,0.48046875,0.842465753,0.186046512,4,344,123,146,256,黄金叶(乐途)
6901028160285,二十六档,0.966386555,0.455882353,0.947598253,0.17761194,4,670,217,229,476,黄金叶(乐途)
6901028160285,二十五档,1,0.592592593,1,0.230769231,3,78,32,32,54,黄金叶(乐途)
6901028160285,二十四档,0.909090909,0.590909091,0.924170616,0.182119205,3,604,195,211,330,黄金叶(乐途)
6901028160285,二十三档,0.953703704,0.549382716,0.946808511,0.162162162,3,666,178,188,324,黄金叶(乐途)
6901028160285,九档,0.666666667,0.666666667,0.666666667,0.006896552,2,870,8,12,12,黄金叶(乐途)
6901028160285,八档,1,0.833333333,1,0.003141361,2,955,5,5,6,黄金叶(乐途)
6901028160285,七档,1,0.5,1,0.00295858,2,1014,3,3,6,黄金叶(乐途)
6901028160285,十八档,0.963414634,0.737804878,0.952755906,0.061840121,2,1326,121,127,164,黄金叶(乐途)
6901028160285,十七档,0.989473684,0.736842105,0.992907801,0.058389674,2,1627,140,141,190,黄金叶(乐途)
6901028160285,三十档,0.870967742,0.709677419,0.8956743,0.251521298,4,493,352,393,496,黄金叶(乐途)
6901028160285,二十九档,0.958333333,0.651041667,0.95177665,0.218181818,4,660,375,394,576,黄金叶(乐途)
6901028160285,十一档,1,0.615384615,1,0.008160703,2,1593,16,16,26,黄金叶(乐途)
6901028160285,十档,0.8,0.7,0.875,0.005945303,2,841,7,8,10,黄金叶(乐途)
6901028160285,五档,0.833333333,0.833333333,0.588235294,0.006696429,2,896,10,17,12,黄金叶(乐途)
6901028160285,十二档,1,0.769230769,1,0.008855586,2,1468,20,20,26,黄金叶(乐途)
6901028160285,三档,1,1,1,0.001335113,2,749,2,2,2,黄金叶(乐途)
6901028160285,六档,0.5,0.5,0.666666667,0.002164502,2,924,2,3,4,黄金叶(乐途)
6901028160285,四档,1,0.75,1,0.004807692,2,832,6,6,8,黄金叶(乐途)
6901028165242,十三档,1,0.758064516,1,0.016281513,2,1904,47,47,62,黄金叶(爱尚)
6901028165242,十五档,0.953488372,0.744186047,0.914285714,0.022360894,2,1923,64,70,86,黄金叶(爱尚)
6901028165242,十四档,1,0.714285714,1,0.019607843,2,1071,30,30,42,黄金叶(爱尚)
6901028165242,二十二档,0.931034483,0.540229885,0.927631579,0.114775726,3,758,141,152,261,黄金叶(爱尚)
6901028165242,二十档,0.923076923,0.802197802,0.918238994,0.080317741,2,1133,146,159,182,黄金叶(爱尚)
6901028165242,十九档,0.929577465,0.746478873,0.876033058,0.065619224,2,1082,106,121,142,黄金叶(爱尚)
6901028165242,十八档,0.986666667,0.78,0.991525424,0.056561086,2,1326,117,118,150,黄金叶(爱尚)
6901028165242,二十一档,0.967391304,0.576086957,0.924418605,0.119325551,3,771,159,172,276,黄金叶(爱尚)
6901028165242,十六档,0.963636364,0.718181818,0.897727273,0.028190671,2,1951,79,88,110,黄金叶(爱尚)
6901028165242,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄金叶(爱尚)
6901028165242,二十八档,0.910447761,0.600746269,0.92,0.205521472,4,326,161,175,268,黄金叶(爱尚)
6901028165242,二十七档,0.948275862,0.538793103,0.954198473,0.168604651,4,344,125,131,232,黄金叶(爱尚)
6901028165242,二十六档,0.962121212,0.492424242,0.928571429,0.197014925,4,670,260,280,528,黄金叶(爱尚)
6901028165242,二十五档,0.9375,0.625,0.967741935,0.205128205,3,78,30,31,48,黄金叶(爱尚)
6901028165242,二十四档,0.895833333,0.614583333,0.903061224,0.158940397,3,604,177,196,288,黄金叶(爱尚)
6901028165242,二十三档,0.885057471,0.574712644,0.857142857,0.130630631,3,666,150,175,261,黄金叶(爱尚)
6901028165242,九档,1,0.714285714,1,0.008045977,2,870,10,10,14,黄金叶(爱尚)
6901028165242,八档,0.75,0.625,0.833333333,0.004188482,2,955,5,6,8,黄金叶(爱尚)
6901028165242,七档,1,1,1,0.004930966,2,1014,10,10,10,黄金叶(爱尚)
6901028165242,六档,1,0.571428571,1,0.007575758,2,924,8,8,14,黄金叶(爱尚)
6901028165242,十七档,0.938271605,0.759259259,0.891304348,0.04978488,2,1627,123,138,162,黄金叶(爱尚)
6901028165242,三十档,0.868686869,0.722222222,0.907936508,0.200811359,4,493,286,315,396,黄金叶(爱尚)
6901028165242,二十九档,0.954887218,0.654135338,0.983050847,0.201515152,4,660,348,354,532,黄金叶(爱尚)
6901028165242,二档,1,0.5,1,0.001597444,2,626,1,1,2,黄金叶(爱尚)
6901028165242,十档,0.9,0.7,0.875,0.011890606,2,841,14,16,20,黄金叶(爱尚)
6901028165242,五档,0.8,0.7,0.159090909,0.005580357,2,896,7,44,10,黄金叶(爱尚)
6901028165242,十二档,0.947368421,0.763157895,0.966666667,0.012942779,2,1468,29,30,38,黄金叶(爱尚)
6901028165242,十一档,1,0.730769231,1,0.008160703,2,1593,19,19,26,黄金叶(爱尚)
6901028165242,四档,1,1,1,0.001201923,2,832,2,2,2,黄金叶(爱尚)
6901028165242,三档,1,0.666666667,1,0.00400534,2,749,4,4,6,黄金叶(爱尚)
6901028165921,二十八档,0.880952381,0.547619048,0.92,0.128834356,4,326,92,100,168,黄金叶(小目标)
